"Study_ID","Plot_ID","Year","Crop_species","Lat","Long"
"OSCAR","26_2019_00001",2021,"Disease resistant Grapevine",45.100681374656,5.1155153535009
"OSCAR","34_2016_00001",2021,"Disease resistant Grapevine",43.354296839209,3.156458211495
"OSCAR","47_2018_00002",2021,"Disease resistant Grapevine",44.462994773299,0.068017610867855
"OSCAR","11_2013_00001",2021,"Disease resistant Grapevine",42.995380981209,2.2084382329565
"OSCAR","11_2013_00002",2021,"Disease resistant Grapevine",42.99830525052,2.2041294516126
"OSCAR","24_2018_00004",2021,"Disease resistant Grapevine",44.825862915343,0.35268506183616
"OSCAR","33_2018_00005",2021,"Disease resistant Grapevine",45.011464238203,-0.35166528248374
"OSCAR","34_2013_00001",2021,"Disease resistant Grapevine",43.387554875413,3.3147460004306
"OSCAR","67_2018_00003",2021,"Disease resistant Grapevine",48.58517606362,7.4554794914485
"OSCAR","33_2014_00003",2021,"Disease resistant Grapevine",44.744791868194,-0.21366082333626
"OSCAR","68_2014_00002",2021,"Disease resistant Grapevine",48.071576640915,7.2783122372045
"OSCAR","68_2014_00003",2021,"Disease resistant Grapevine",48.071488438911,7.278174823286
"OSCAR","47_2019_00003",2021,"Disease resistant Grapevine",44.681513609513,0.19991912918355
"OSCAR","11_2015_00001",2021,"Disease resistant Grapevine",43.1552073711,3.1124787300623
"OSCAR","24_2018_00005",2021,"Disease resistant Grapevine",44.829394763674,0.34725971231714
"OSCAR","26_2017_00002",2021,"Disease resistant Grapevine",44.605103093369,4.8372673403233
"OSCAR","26_2018_00002",2021,"Disease resistant Grapevine",44.233525668384,5.1781884567432
"OSCAR","31_2019_00001",2021,"Disease resistant Grapevine",43.842900872932,1.3610526861952
"OSCAR","32_2015_00001",2021,"Disease resistant Grapevine",43.940072858921,0.44882055647134
"OSCAR","33_2017_00002",2021,"Disease resistant Grapevine",44.787082662761,-0.57796191660688
"OSCAR","47_2017_00001",2021,"Disease resistant Grapevine",44.682209580553,0.20262763607888
"OSCAR","82_2019_00001",2021,"Disease resistant Grapevine",43.88541315991,1.4286717503051
"OSCAR","24_2018_00002",2021,"Disease resistant Grapevine",44.827915662775,0.3495502593546
"OSCAR","34_2013_00002",2021,"Disease resistant Grapevine",43.386791310748,3.316253105613
"OSCAR","24_2014_00001",2021,"Disease resistant Grapevine",44.801452173185,0.29148482950018
"OSCAR","24_2018_00001",2021,"Disease resistant Grapevine",44.828223769697,0.34894872200789
"OSCAR","33_2021_00002",2021,"Disease resistant Grapevine",44.598967866933,-0.19497430783098
"OSCAR","33_2021_00003",2021,"Disease resistant Grapevine",44.598552506904,-0.19337457943726
"OSCAR","67_2018_00005",2021,"Disease resistant Grapevine",48.585293443052,7.4555003749908
"OSCAR","67_2018_00004",2021,"Disease resistant Grapevine",48.585174429832,7.4555890257096
"OSCAR","24_2014_00002",2021,"Disease resistant Grapevine",44.800641158072,0.29143212168195
"OSCAR","33_2014_00002",2021,"Disease resistant Grapevine",44.752234673468,-0.20410688881191
"OSCAR","13_2016_00002",2021,"Disease resistant Grapevine",43.506066938998,4.7540090448849
"OSCAR","11_2016_00001",2021,"Disease resistant Grapevine",43.110906090776,2.1044127532178
"OSCAR","24_2018_00003",2021,"Disease resistant Grapevine",44.827375483178,0.35047648200725
"OSCAR","33_2018_00004",2021,"Disease resistant Grapevine",45.116089356621,-0.44653118137732
"OSCAR","33_2018_00006",2021,"Disease resistant Grapevine",45.036462077589,-0.33728367596791
"OSCAR","33_2020_00002",2021,"Disease resistant Grapevine",44.610480033935,-0.22996297189309
"OSCAR","33_2021_00001",2021,"Disease resistant Grapevine",44.61032430451,-0.22910774263303
"OSCAR","34_2013_00003",2021,"Disease resistant Grapevine",43.386955189752,3.3157061742173
"OSCAR","24_2018_00006",2021,"Disease resistant Grapevine",44.829460456219,0.34701937260459
"OSCAR","26_2017_00001",2021,"Disease resistant Grapevine",44.605080464217,4.8374456657736
"OSCAR","26_2018_00003",2021,"Disease resistant Grapevine",44.233531262221,5.1781940447664
"OSCAR","26_2019_00002",2021,"Disease resistant Grapevine",45.100684692872,5.1158281068153
"OSCAR","47_2018_00003",2021,"Disease resistant Grapevine",44.681861586497,0.20244233408925
"OSCAR","67_2018_00002",2021,"Disease resistant Grapevine",48.585141584513,7.4554111353471
"OSCAR","84_2019_00001",2021,"Disease resistant Grapevine",43.68990423391,5.575991687557
"OSCAR","26_2018_00001",2021,"Disease resistant Grapevine",44.233533307341,5.1781995827676
"OSCAR","32_2015_00002",2021,"Disease resistant Grapevine",43.939908691147,0.44873129907907
"OSCAR","11_2012_00001",2022,"Disease resistant Grapevine",43.157189117391,3.1172782783681
"OSCAR","11_2018_00002",2022,"Disease resistant Grapevine",43.224472903086,2.6412810502547
"OSCAR","30_2018_00001",2022,"Disease resistant Grapevine",43.894139896819,4.4656922356686
"OSCAR","34_2018_00005",2022,"Disease resistant Grapevine",43.478161693967,3.2535292869188
"OSCAR","11_2012_00002",2022,"Disease resistant Grapevine",43.157169831551,3.1172729214725
"OSCAR","11_2020_00001",2022,"Disease resistant Grapevine",43.210686239064,2.4662794870109
"OSCAR","30_2018_00002",2022,"Disease resistant Grapevine",43.989053558047,4.1304869696821
"OSCAR","30_2018_00003",2022,"Disease resistant Grapevine",43.738597451684,4.2511173606994
"OSCAR","30_2018_00004",2022,"Disease resistant Grapevine",43.92076663889,4.5210071353062
"OSCAR","34_2018_00006",2022,"Disease resistant Grapevine",43.432336879477,3.2897535994612
"OSCAR","34_2018_00007",2022,"Disease resistant Grapevine",43.539461034629,3.7704082575417
"OSCAR","11_2015_00003",2022,"Disease resistant Grapevine",43.154411395602,3.1109761102078
"OSCAR","30_2018_00007",2022,"Disease resistant Grapevine",44.010313386667,4.1060202338658
"OSCAR","30_2018_00008",2022,"Disease resistant Grapevine",43.904287865468,4.4990876991792
"OSCAR","30_2019_00003",2022,"Disease resistant Grapevine",44.06337892639,4.0464051875884
"OSCAR","34_2018_00003",2022,"Disease resistant Grapevine",43.344201619849,2.7989978793921
"OSCAR","34_2020_00001",2022,"Disease resistant Grapevine",43.318934265973,3.0701465046725
"OSCAR","30_2019_00004",2022,"Disease resistant Grapevine",44.25924994101,4.2117688675526
"OSCAR","30_2020_00001",2022,"Disease resistant Grapevine",44.063874215697,4.0463625383991
"OSCAR","34_2019_00005",2022,"Disease resistant Grapevine",43.49486404658,3.2792506913669
"OSCAR","34_2021_00001",2022,"Disease resistant Grapevine",43.593217547326,3.4910276428018
"OSCAR","11_2015_00004",2022,"Disease resistant Grapevine",43.154942770792,3.1131853232528
"OSCAR","30_2018_00005",2022,"Disease resistant Grapevine",43.925392501543,4.6418567115405
"OSCAR","30_2018_00006",2022,"Disease resistant Grapevine",43.764617934707,4.5803320077861
"OSCAR","34_2018_00002",2022,"Disease resistant Grapevine",43.344493656362,2.7969808000896
"OSCAR","34_2018_00004",2022,"Disease resistant Grapevine",43.47952144167,3.2516907549419
"OSCAR","34_2020_00002",2022,"Disease resistant Grapevine",43.493981638705,3.5037841587814
"OSCAR","34_2020_00003",2022,"Disease resistant Grapevine",43.592629938713,3.4918670730083
"OSCAR","07_2018_00007",2022,"Disease resistant Grapevine",44.401136296828,4.2928029487751
"OSCAR","07_2019_00002",2022,"Disease resistant Grapevine",44.579443159863,4.3893196636022
"OSCAR","11_2015_00002",2022,"Disease resistant Grapevine",43.156464542163,3.1157193984767
"OSCAR","24_2019_00001",2022,"Disease resistant Grapevine",44.792898934531,0.40363719516145
"OSCAR","26_2016_00002",2022,"Disease resistant Grapevine",44.605330529685,4.8376837778706
"OSCAR","26_2018_00004",2022,"Disease resistant Grapevine",44.233538758417,5.1781948711185
"OSCAR","26_2019_00001",2022,"Disease resistant Grapevine",45.100681374656,5.1155153535009
"OSCAR","33_2011_00002",2022,"Disease resistant Grapevine",44.792312649782,-0.5767817114322
"OSCAR","34_2019_00006",2022,"Disease resistant Grapevine",43.531535367182,3.8670053309473
"OSCAR","47_2019_00002",2022,"Disease resistant Grapevine",44.249475643406,0.31520275533805
"OSCAR","11_2013_00001",2022,"Disease resistant Grapevine",42.995380981209,2.2084382329565
"OSCAR","11_2013_00002",2022,"Disease resistant Grapevine",42.99830525052,2.2041294516126
"OSCAR","34_2013_00001",2022,"Disease resistant Grapevine",43.387554875413,3.3147460004306
"OSCAR","67_2018_00003",2022,"Disease resistant Grapevine",48.58517606362,7.4554794914485
"OSCAR","33_2014_00003",2022,"Disease resistant Grapevine",44.744791868194,-0.21366082333626
"OSCAR","13_2016_00001",2022,"Disease resistant Grapevine",43.506137012925,4.7543923441331
"OSCAR","16_2018_00001",2022,"Disease resistant Grapevine",45.611930528704,-0.15759711135263
"OSCAR","47_2019_00003",2022,"Disease resistant Grapevine",44.681513609513,0.19991912918355
"OSCAR","03_2020_00001",2022,"Disease resistant Grapevine",46.327680919593,3.2258444916445
"OSCAR","07_2018_00008",2022,"Disease resistant Grapevine",44.401213350892,4.292688758908
"OSCAR","11_2015_00001",2022,"Disease resistant Grapevine",43.1552073711,3.1124787300623
"OSCAR","11_2018_00001",2022,"Disease resistant Grapevine",43.237141013456,2.6266172689134
"OSCAR","26_2017_00002",2022,"Disease resistant Grapevine",44.605103093369,4.8372673403233
"OSCAR","26_2018_00002",2022,"Disease resistant Grapevine",44.233525668384,5.1781884567432
"OSCAR","26_2020_00001",2022,"Disease resistant Grapevine",44.286812230532,4.8998066413525
"OSCAR","26_2020_00002",2022,"Disease resistant Grapevine",44.294075435133,4.9051883361052
"OSCAR","31_2019_00001",2022,"Disease resistant Grapevine",43.842900872932,1.3610526861952
"OSCAR","32_2015_00001",2022,"Disease resistant Grapevine",43.940072858921,0.44882055647134
"OSCAR","33_2017_00002",2022,"Disease resistant Grapevine",44.787082662761,-0.57796191660688
"OSCAR","33_2020_00004",2022,"Disease resistant Grapevine",44.816354059538,-0.12380986742411
"OSCAR","41_2019_00001",2022,"Disease resistant Grapevine",47.340800246299,1.2909269433165
"OSCAR","41_2019_00002",2022,"Disease resistant Grapevine",47.398504686211,1.3884259621658
"OSCAR","47_2017_00001",2022,"Disease resistant Grapevine",44.682209580553,0.20262763607888
"OSCAR","60_2019_00001",2022,"Disease resistant Grapevine",49.581302772153,3.0256923848701
"OSCAR","68_2020_00002",2022,"Disease resistant Grapevine",48.096621067108,7.3472402847703
"OSCAR","82_2019_00001",2022,"Disease resistant Grapevine",43.88541315991,1.4286717503051
"OSCAR","84_2021_00001",2022,"Disease resistant Grapevine",43.706393404912,5.540643432614
"OSCAR","16_2018_00002",2022,"Disease resistant Grapevine",45.600716215811,-0.16991976317354
"OSCAR","16_2019_00001",2022,"Disease resistant Grapevine",45.690337774997,-0.3581141887131
"OSCAR","47_2021_00001",2022,"Disease resistant Grapevine",44.697022598389,0.11121060539853
"OSCAR","34_2013_00002",2022,"Disease resistant Grapevine",43.386791310748,3.316253105613
"OSCAR","07_2018_00004",2022,"Disease resistant Grapevine",44.477030424614,4.3724141266673
"OSCAR","24_2018_00008",2022,"Disease resistant Grapevine",44.786534113211,0.40125963113196
"OSCAR","33_2018_00002",2022,"Disease resistant Grapevine",44.534301162689,-0.16203922473485
"OSCAR","33_2021_00002",2022,"Disease resistant Grapevine",44.598967866933,-0.19497430783098
"OSCAR","33_2021_00003",2022,"Disease resistant Grapevine",44.598552506904,-0.19337457943726
"OSCAR","68_2014_00002",2022,"Disease resistant Grapevine",48.071576640915,7.2783122372045
"OSCAR","68_2014_00003",2022,"Disease resistant Grapevine",48.071488438911,7.278174823286
"OSCAR","67_2018_00005",2022,"Disease resistant Grapevine",48.585293443052,7.4555003749908
"OSCAR","67_2018_00004",2022,"Disease resistant Grapevine",48.585174429832,7.4555890257096
"OSCAR","33_2014_00002",2022,"Disease resistant Grapevine",44.752234673468,-0.20410688881191
"OSCAR","11_2019_00001",2022,"Disease resistant Grapevine",43.235756723961,2.7881704562197
"OSCAR","13_2016_00002",2022,"Disease resistant Grapevine",43.506066938998,4.7540090448849
"OSCAR","11_2016_00001",2022,"Disease resistant Grapevine",43.110906090776,2.1044127532178
"OSCAR","24_2017_00008",2022,"Disease resistant Grapevine",44.786211566997,0.40013322572647
"OSCAR","33_2018_00003",2022,"Disease resistant Grapevine",44.532896565608,-0.16321179267172
"OSCAR","33_2020_00002",2022,"Disease resistant Grapevine",44.610480033935,-0.22996297189309
"OSCAR","33_2021_00001",2022,"Disease resistant Grapevine",44.61032430451,-0.22910774263303
"OSCAR","34_2013_00003",2022,"Disease resistant Grapevine",43.386955189752,3.3157061742173
"OSCAR","26_2017_00001",2022,"Disease resistant Grapevine",44.605080464217,4.8374456657736
"OSCAR","26_2018_00003",2022,"Disease resistant Grapevine",44.233531262221,5.1781940447664
"OSCAR","26_2019_00002",2022,"Disease resistant Grapevine",45.100684692872,5.1158281068153
"OSCAR","26_2020_00003",2022,"Disease resistant Grapevine",44.294047188344,4.9052965953786
"OSCAR","47_2018_00003",2022,"Disease resistant Grapevine",44.681861586497,0.20244233408925
"OSCAR","47_2019_00001",2022,"Disease resistant Grapevine",44.248934689644,0.31510291485318
"OSCAR","67_2018_00002",2022,"Disease resistant Grapevine",48.585141584513,7.4554111353471
"OSCAR","84_2019_00001",2022,"Disease resistant Grapevine",43.68990423391,5.575991687557
"OSCAR","03_2020_00002",2022,"Disease resistant Grapevine",46.32769870016,3.2260811770563
"OSCAR","26_2018_00001",2022,"Disease resistant Grapevine",44.233533307341,5.1781995827676
"OSCAR","32_2015_00002",2022,"Disease resistant Grapevine",43.939908691147,0.44873129907907
"OSCAR","33_2020_00003",2022,"Disease resistant Grapevine",44.816347788857,-0.12383982270868
"OSCAR","68_2020_00001",2022,"Disease resistant Grapevine",48.096937444773,7.3471915630205
"OSCAR","11_2012_00001",2023,"Disease resistant Grapevine",43.157189117391,3.1172782783681
"OSCAR","11_2012_00002",2023,"Disease resistant Grapevine",43.157169831551,3.1172729214725
"OSCAR","11_2015_00001",2023,"Disease resistant Grapevine",43.1552073711,3.1124787300623
"OSCAR","11_2015_00002",2023,"Disease resistant Grapevine",43.156464542163,3.1157193984767
"OSCAR","11_2015_00003",2023,"Disease resistant Grapevine",43.154411395602,3.1109761102078
"OSCAR","11_2015_00004",2023,"Disease resistant Grapevine",43.154942770792,3.1131853232528
"OSCAR","11_2016_00001",2023,"Disease resistant Grapevine",43.110906090776,2.1044127532178
"OSCAR","11_2018_00002",2023,"Disease resistant Grapevine",43.224472903086,2.6412810502547
"OSCAR","11_2019_00003",2023,"Disease resistant Grapevine",43.236350440535,3.1322563617201
"OSCAR","11_2019_00004",2023,"Disease resistant Grapevine",43.211080714164,2.466534650329
"OSCAR","11_2020_00001",2023,"Disease resistant Grapevine",43.210686239064,2.4662794870109
"OSCAR","11_2020_00003",2023,"Disease resistant Grapevine",43.113633061716,2.0963806264566
"OSCAR","11_2022_00001",2023,"Disease resistant Grapevine",43.232489237873,3.0990183287036
"OSCAR","11_2022_00002",2023,"Disease resistant Grapevine",43.232154557986,3.098446662149
"OSCAR","11_2023_00001",2023,"Disease resistant Grapevine",43.189040935586,2.7947071613414
"OSCAR","11_2023_00003",2023,"Disease resistant Grapevine",42.929423744167,3.0018836636988
"OSCAR","11_2023_00004",2023,"Disease resistant Grapevine",43.202041433634,2.9673636827567
"OSCAR","11_2023_00005",2023,"Disease resistant Grapevine",43.022959807568,2.7757384437224
"OSCAR","11_2023_00006",2023,"Disease resistant Grapevine",43.242207058512,2.774081227376
"OSCAR","11_2023_00007",2023,"Disease resistant Grapevine",43.242317485895,2.7741630153818
"OSCAR","11_2023_00008",2023,"Disease resistant Grapevine",43.209655917998,2.7645264831248
"OSCAR","16_2018_00001",2023,"Disease resistant Grapevine",45.611930528704,-0.15759711135263
"OSCAR","16_2018_00002",2023,"Disease resistant Grapevine",45.600716215811,-0.16991976317354
"OSCAR","16_2019_00001",2023,"Disease resistant Grapevine",45.690337774997,-0.3581141887131
"OSCAR","24_2014_00001",2023,"Disease resistant Grapevine",44.801452173185,0.29148482950018
"OSCAR","24_2014_00002",2023,"Disease resistant Grapevine",44.800641158072,0.29143212168195
"OSCAR","24_2017_00008",2023,"Disease resistant Grapevine",44.786211566997,0.40013322572647
"OSCAR","24_2018_00001",2023,"Disease resistant Grapevine",44.828223769697,0.34894872200789
"OSCAR","24_2018_00002",2023,"Disease resistant Grapevine",44.827915662775,0.3495502593546
"OSCAR","24_2018_00003",2023,"Disease resistant Grapevine",44.827375483178,0.35047648200725
"OSCAR","24_2018_00004",2023,"Disease resistant Grapevine",44.825862915343,0.35268506183616
"OSCAR","24_2018_00005",2023,"Disease resistant Grapevine",44.829394763674,0.34725971231714
"OSCAR","24_2018_00006",2023,"Disease resistant Grapevine",44.829460456219,0.34701937260459
"OSCAR","24_2018_00007",2023,"Disease resistant Grapevine",44.829568321699,0.34659560833825
"OSCAR","24_2018_00008",2023,"Disease resistant Grapevine",44.786534113211,0.40125963113196
"OSCAR","24_2019_00001",2023,"Disease resistant Grapevine",44.792898934531,0.40363719516145
"OSCAR","24_2021_00001",2023,"Disease resistant Grapevine",44.697469474644,0.4795905570707
"OSCAR","24_2021_00002",2023,"Disease resistant Grapevine",44.697206509981,0.47955953334995
"OSCAR","24_2021_00003",2023,"Disease resistant Grapevine",44.697553348198,0.47948830995006
"OSCAR","24_2021_00004",2023,"Disease resistant Grapevine",44.697784285508,0.47965437116847
"OSCAR","26_2021_00002",2023,"Disease resistant Grapevine",44.242642499767,5.215657023334
"OSCAR","26_2021_00003",2023,"Disease resistant Grapevine",44.242586632552,5.2156850127802
"OSCAR","26_2021_00004",2023,"Disease resistant Grapevine",44.24242517092,5.215461012244
"OSCAR","30_2018_00001",2023,"Disease resistant Grapevine",43.894139896819,4.4656922356686
"OSCAR","30_2018_00002",2023,"Disease resistant Grapevine",43.989053558047,4.1304869696821
"OSCAR","30_2018_00003",2023,"Disease resistant Grapevine",43.738597451684,4.2511173606994
"OSCAR","30_2018_00004",2023,"Disease resistant Grapevine",43.92076663889,4.5210071353062
"OSCAR","30_2018_00005",2023,"Disease resistant Grapevine",43.925392501543,4.6418567115405
"OSCAR","30_2018_00006",2023,"Disease resistant Grapevine",43.764617934707,4.5803320077861
"OSCAR","30_2018_00007",2023,"Disease resistant Grapevine",44.010313386667,4.1060202338658
"OSCAR","30_2018_00008",2023,"Disease resistant Grapevine",43.904287865468,4.4990876991792
"OSCAR","30_2019_00003",2023,"Disease resistant Grapevine",44.06337892639,4.0464051875884
"OSCAR","30_2019_00004",2023,"Disease resistant Grapevine",44.25924994101,4.2117688675526
"OSCAR","30_2020_00001",2023,"Disease resistant Grapevine",44.063874215697,4.0463625383991
"OSCAR","32_2015_00001",2023,"Disease resistant Grapevine",43.940072858921,0.44882055647134
"OSCAR","32_2015_00002",2023,"Disease resistant Grapevine",43.939908691147,0.44873129907907
"OSCAR","33_2011_00002",2023,"Disease resistant Grapevine",44.792312649782,-0.5767817114322
"OSCAR","33_2014_00003",2023,"Disease resistant Grapevine",44.744791868194,-0.21366082333626
"OSCAR","33_2017_00002",2023,"Disease resistant Grapevine",44.787082662761,-0.57796191660688
"OSCAR","33_2018_00002",2023,"Disease resistant Grapevine",44.534301162689,-0.16203922473485
"OSCAR","33_2018_00003",2023,"Disease resistant Grapevine",44.532896565608,-0.16321179267172
"OSCAR","33_2018_00004",2023,"Disease resistant Grapevine",45.116089356621,-0.44653118137732
"OSCAR","33_2018_00005",2023,"Disease resistant Grapevine",45.011464238203,-0.35166528248374
"OSCAR","33_2018_00006",2023,"Disease resistant Grapevine",45.036462077589,-0.33728367596791
"OSCAR","33_2020_00002",2023,"Disease resistant Grapevine",44.610480033935,-0.22996297189309
"OSCAR","33_2020_00003",2023,"Disease resistant Grapevine",44.816347788857,-0.12383982270868
"OSCAR","33_2020_00005",2023,"Disease resistant Grapevine",44.816338123432,-0.12379218150012
"OSCAR","33_2020_00006",2023,"Disease resistant Grapevine",44.816314573933,-0.12379218150012
"OSCAR","33_2021_00002",2023,"Disease resistant Grapevine",44.598967866933,-0.19497430783098
"OSCAR","33_2021_00003",2023,"Disease resistant Grapevine",44.598552506904,-0.19337457943726
"OSCAR","33_2022_00004",2023,"Disease resistant Grapevine",44.613414856607,-0.2422289094858
"OSCAR","34_2018_00002",2023,"Disease resistant Grapevine",43.344493656362,2.7969808000896
"OSCAR","34_2018_00003",2023,"Disease resistant Grapevine",43.344201619849,2.7989978793921
"OSCAR","34_2018_00004",2023,"Disease resistant Grapevine",43.47952144167,3.2516907549419
"OSCAR","34_2018_00005",2023,"Disease resistant Grapevine",43.478161693967,3.2535292869188
"OSCAR","34_2018_00006",2023,"Disease resistant Grapevine",43.432336879477,3.2897535994612
"OSCAR","34_2018_00007",2023,"Disease resistant Grapevine",43.539461034629,3.7704082575417
"OSCAR","34_2019_00004",2023,"Disease resistant Grapevine",43.319671774243,3.0685707396016
"OSCAR","34_2019_00005",2023,"Disease resistant Grapevine",43.49486404658,3.2792506913669
"OSCAR","34_2019_00007",2023,"Disease resistant Grapevine",43.320260712175,3.0654182008284
"OSCAR","34_2020_00001",2023,"Disease resistant Grapevine",43.318934265973,3.0701465046725
"OSCAR","34_2020_00002",2023,"Disease resistant Grapevine",43.493981638705,3.5037841587814
"OSCAR","34_2020_00003",2023,"Disease resistant Grapevine",43.592629938713,3.4918670730083
"OSCAR","34_2021_00001",2023,"Disease resistant Grapevine",43.593217547326,3.4910276428018
"OSCAR","47_2017_00001",2023,"Disease resistant Grapevine",44.682209580553,0.20262763607888
"OSCAR","47_2018_00002",2023,"Disease resistant Grapevine",44.462994773299,0.068017610867855
"OSCAR","47_2018_00003",2023,"Disease resistant Grapevine",44.681861586497,0.20244233408925
"OSCAR","47_2019_00003",2023,"Disease resistant Grapevine",44.681513609513,0.19991912918355
"OSCAR","47_2021_00001",2023,"Disease resistant Grapevine",44.697022598389,0.11121060539853
"OSCAR","66_2023_00001",2023,"Disease resistant Grapevine",42.688815527841,2.9808464571941
"OSCAR","66_2023_00002",2023,"Disease resistant Grapevine",42.806622552,2.8412200832036
"OSCAR","67_2018_00002",2023,"Disease resistant Grapevine",48.585141584513,7.4554111353471
"OSCAR","67_2018_00003",2023,"Disease resistant Grapevine",48.58517606362,7.4554794914485
"OSCAR","67_2018_00004",2023,"Disease resistant Grapevine",48.585174429832,7.4555890257096
"OSCAR","67_2018_00005",2023,"Disease resistant Grapevine",48.585293443052,7.4555003749908
"OSCAR","68_2020_00001",2023,"Disease resistant Grapevine",48.096937444773,7.3471915630205
"OSCAR","68_2020_00002",2023,"Disease resistant Grapevine",48.096621067108,7.3472402847703
"OSCAR","84_2019_00001",2023,"Disease resistant Grapevine",43.68990423391,5.575991687557
"OSCAR","84_2021_00001",2023,"Disease resistant Grapevine",43.706393404912,5.540643432614
"OSCAR","85_2018_00001",2023,"Disease resistant Grapevine",46.366899986089,-0.90006147893174
"OSCAR","86_2015_00001",2023,"Disease resistant Grapevine",46.757955853757,0.4061051379108
"OSCAR","86_2015_00002",2023,"Disease resistant Grapevine",46.75799490152,0.40650009318824
"OSCAR","03_2020_00001",2024,"Disease resistant Grapevine",46.327680919593,3.2258444916445
"OSCAR","03_2020_00002",2024,"Disease resistant Grapevine",46.32769870016,3.2260811770563
"OSCAR","11_2011_00001",2024,"Disease resistant Grapevine",43.180757840457,2.372763958602
"OSCAR","11_2011_00002",2024,"Disease resistant Grapevine",43.180753653415,2.3727919377644
"OSCAR","11_2011_00003",2024,"Disease resistant Grapevine",43.180744713501,2.3728471882463
"OSCAR","11_2012_00001",2024,"Disease resistant Grapevine",43.157189117391,3.1172782783681
"OSCAR","11_2012_00002",2024,"Disease resistant Grapevine",43.157169831551,3.1172729214725
"OSCAR","11_2015_00001",2024,"Disease resistant Grapevine",43.1552073711,3.1124787300623
"OSCAR","11_2015_00002",2024,"Disease resistant Grapevine",43.156464542163,3.1157193984767
"OSCAR","11_2015_00003",2024,"Disease resistant Grapevine",43.154411395602,3.1109761102078
"OSCAR","11_2015_00004",2024,"Disease resistant Grapevine",43.154942770792,3.1131853232528
"OSCAR","11_2018_00002",2024,"Disease resistant Grapevine",43.224472903086,2.6412810502547
"OSCAR","11_2019_00001",2024,"Disease resistant Grapevine",43.235756723961,2.7881704562197
"OSCAR","11_2019_00003",2024,"Disease resistant Grapevine",43.236350440535,3.1322563617201
"OSCAR","11_2019_00004",2024,"Disease resistant Grapevine",43.211080714164,2.466534650329
"OSCAR","11_2020_00001",2024,"Disease resistant Grapevine",43.210686239064,2.4662794870109
"OSCAR","11_2021_00001",2024,"Disease resistant Grapevine",43.233497366616,2.7666541283168
"OSCAR","11_2021_00002",2024,"Disease resistant Grapevine",43.238667894898,2.7594952863986
"OSCAR","11_2021_00003",2024,"Disease resistant Grapevine",42.929126334129,3.0017114846049
"OSCAR","11_2022_00001",2024,"Disease resistant Grapevine",43.232489237873,3.0990183287036
"OSCAR","11_2022_00002",2024,"Disease resistant Grapevine",43.232154557986,3.098446662149
"OSCAR","11_2023_00001",2024,"Disease resistant Grapevine",43.189040935586,2.7947071613414
"OSCAR","11_2023_00002",2024,"Disease resistant Grapevine",43.189812623334,2.7949720300664
"OSCAR","11_2023_00006",2024,"Disease resistant Grapevine",43.242207058512,2.774081227376
"OSCAR","11_2023_00007",2024,"Disease resistant Grapevine",43.242317485895,2.7741630153818
"OSCAR","11_2023_00008",2024,"Disease resistant Grapevine",43.209655917998,2.7645264831248
"OSCAR","11_2024_00001",2024,"Disease resistant Grapevine",43.204159533634,3.1225667614205
"OSCAR","11_2024_00002",2024,"Disease resistant Grapevine",43.235686093181,3.0811069095134
"OSCAR","16_2018_00001",2024,"Disease resistant Grapevine",45.611930528704,-0.15759711135263
"OSCAR","16_2018_00002",2024,"Disease resistant Grapevine",45.600716215811,-0.16991976317354
"OSCAR","16_2019_00001",2024,"Disease resistant Grapevine",45.690337774997,-0.3581141887131
"OSCAR","24_2014_00001",2024,"Disease resistant Grapevine",44.801452173185,0.29148482950018
"OSCAR","24_2014_00002",2024,"Disease resistant Grapevine",44.800641158072,0.29143212168195
"OSCAR","24_2017_00008",2024,"Disease resistant Grapevine",44.786211566997,0.40013322572647
"OSCAR","24_2018_00008",2024,"Disease resistant Grapevine",44.786534113211,0.40125963113196
"OSCAR","24_2019_00001",2024,"Disease resistant Grapevine",44.792898934531,0.40363719516145
"OSCAR","26_2021_00005",2024,"Disease resistant Grapevine",44.242310867071,5.2154842105386
"OSCAR","30_2016_00002",2024,"Disease resistant Grapevine",43.827843412167,4.4501443008207
"OSCAR","30_2018_00001",2024,"Disease resistant Grapevine",43.894139896819,4.4656922356686
"OSCAR","30_2018_00002",2024,"Disease resistant Grapevine",43.989053558047,4.1304869696821
"OSCAR","30_2018_00003",2024,"Disease resistant Grapevine",43.738597451684,4.2511173606994
"OSCAR","30_2018_00004",2024,"Disease resistant Grapevine",43.92076663889,4.5210071353062
"OSCAR","30_2018_00005",2024,"Disease resistant Grapevine",43.925392501543,4.6418567115405
"OSCAR","30_2018_00006",2024,"Disease resistant Grapevine",43.764617934707,4.5803320077861
"OSCAR","30_2018_00007",2024,"Disease resistant Grapevine",44.010313386667,4.1060202338658
"OSCAR","30_2018_00008",2024,"Disease resistant Grapevine",43.904287865468,4.4990876991792
"OSCAR","30_2019_00003",2024,"Disease resistant Grapevine",44.06337892639,4.0464051875884
"OSCAR","30_2019_00004",2024,"Disease resistant Grapevine",44.25924994101,4.2117688675526
"OSCAR","30_2020_00001",2024,"Disease resistant Grapevine",44.063874215697,4.0463625383991
"OSCAR","30_2023_00001",2024,"Disease resistant Grapevine",43.514719401223,4.2533159053903
"OSCAR","30_2023_00003",2024,"Disease resistant Grapevine",43.514269781553,4.2537912429249
"OSCAR","30_2023_00004",2024,"Disease resistant Grapevine",43.514726127989,4.2533671336193
